video_id,author,comment,label,label_source
9-poYwCZxDQ,@Blackjokert3,Agak lebay sih pas pertama buka iphone 17 pro ??. Bentukannya aneh gt padahal.,0,manual_verified_done
O2xb1lVqUv4,@alfaleo,Hanya org tolol yg kemakan Prestige ????,0,manual_verified_done
9-poYwCZxDQ,@johandrisaputra8569,Bang beli iphone di studio Ponsel di jamin ori engga ?,1,manual_verified_done
O2xb1lVqUv4,@januaridan,"Iphone itu termasuk pada barang mewah sejak pertama kali rilis. Harga mahal, desain bagus, fitur bagus. Kalau di daftar barang di amerika, produk-produk Apple disejajarkan dengan produk seperti LV dan lainnya. Jadi selain memang level harganya yang mahal, juga dianggap prestige dan termasuk kategori fashion.<br>Sedangkan produk android, sejak awal fokus pada pasar, harga yang terjangkau. Karena android butuh pertumbuhan agar bisa dikenal. Barulah sejak Samsung, Vivo, Oppo, dan merk lain merilis produk-produk flagship mereka, android bisa bermain di kategori barang mewah.<br>Jadi, antara Iphone dengan android itu tidak bisa dibandingkan secara langsung. Iphone hanya bisa dibandingkan dengan produk-produk flagshipnya android, seperti Samsung seri S, Flip. Atau Vivo kelas X Pro, dan seterusnya. Dulu kelas flagshipnya android bisa dianggap masih kalah dengan Iphone. Tetapi sejak 5 - 7 tahun belakangan ini bila dibandingkan antara flagshipnya android versus Iphone, maka Iphone sering banyak kalahnya. Mengapa Iphone masih besar marketnya, karena brand image Iphone sebagai barang mewah dan fashionable belum pudar.<br>Untuk melihat langsung, bisa kita lihat orang-orang kelas atas, seperti Mark Zuckerberg, Bill Gates, dan banyak yang lainnya rerata memakai Samsung flagship. Alasannya, selain memang berkelas, juga aman. Tetapi banyak juga, seperti Elon Musk, tetap memakai Iphone. Bukan karena prestige, tetapi karena integrasi dengan sistem produk mereka.<br>Saya pribadi memakai Samsung, Iphone, Huawei dan Xiaomi. Lebih dikarenakan setiap kebutuhan lebih suka pada smartphone tertentu. Misalnya kalau mau foto dengan background langit atau mengambil foto langit malam, pakainya Samsung. Kalau mau pakai telephoto pakainya Xiaomi, kalau untuk sehari-hari pakainya Huawei.",0,manual_verified_done
9-poYwCZxDQ,@HakimMaulanaSolihin,Baru aja bulan april beli ip16pro 512gb.<br>Ehh ga lama muncuL ip17pro.<br>SiaLL SiaLL??,1,manual_verified_done
9-poYwCZxDQ,@FahriR.,bezel iphone 17pro kok kayak lebih tebel dari 16pro yak?,0,manual_verified_done
9-poYwCZxDQ,@wilfriedway8012,Kenapa pajaknya mahal ? kan pajak import indonesia dan usa untuk elektronik dah d trunkan si trump ??,0,manual_verified_done
9-poYwCZxDQ,@dhan4221,Brrti 17 best model msuk ke indonesia 17 juta dong yah mahal bnget,0,manual_verified_done
9-poYwCZxDQ,@frisss14,Akhirnya....Ipoco x17 Pro Max 5G,0,manual_verified_done
9-poYwCZxDQ,@Iputu.d.prasetyo,Team yang selalu nonton unboxing iPhone tapi gak sanggup beli  ??,1,manual_verified_done
O2xb1lVqUv4,@soegy72,Beli merk<br>Beli gengsi ??????,0,manual_verified_done
9-poYwCZxDQ,@tazalijauhar8139,"Tapi mantep itu Plato nya jadi unibody, biasanya make kaca, gampang pecah si back glass nya, kalo unibody harusnya makin kokoh ya",0,manual_verified_done
9-poYwCZxDQ,@zabotase9147,"dulu gua ngehujat pocco karna desain itu.. begitu dipakai aple ,, ya keren ??",1,manual_verified_done
9-poYwCZxDQ,@widyahapsara6986,Kok kameranya bagusan 16 pro ya,0,manual_verified_done
9-poYwCZxDQ,@bagasdwiprasetyo8748,Team yang nonton aja beli kagak ??,1,manual_verified_done
9-poYwCZxDQ,@pemudalinglung5533,"mi 11 ultra, Poco X6 5g putih , dibalik hujatan modul kek kompor , nyatanya iPhone malah milih design yg mirip ?? , emang bagus sih !!",2,manual_verified_done
9-poYwCZxDQ,@kemodha4222,Wah mending Xiaomi 17 tuh bakal keluar habisa2an,1,manual_verified_done
9-poYwCZxDQ,@nandzgmng11,Mana nih tim yg cuma liat beli kaga??,1,manual_verified_done
O2xb1lVqUv4,@ginanjar3344,Indonesia bisa bikin hp ga ka ?,1,manual_verified_done
O2xb1lVqUv4,@babiajaib,iPhone 17 pro max ultra supernatural duper Boomber Made in India,0,manual_verified_done
9-poYwCZxDQ,@whoareyou4817,nonton pake ip 12 ku yg jadoel ini??,1,manual_verified_done
9-poYwCZxDQ,@tsmburoksquad7449,"Xiaomi 17: Mulai dari CNY 4.500 (Rp 9,9 juta)<br><br>Xiaomi 17 Pro: Sekitar CNY 5.300 (Rp 11,6 juta)<br><br>Xiaomi 17 Pro Max: Diperkirakan mulai dari CNY 6.500 (Rp 14,2 juta)<br><br>Xiamoi Global Dan Xiamoi China juga mau Launching tgl 25 September 2025 dengan Antutu Tertinggi dengan Snapdragon 8 Gen 5 ???????? Tembus antutu Tertinggi 4.200.000 sampai 4.400.000 Poin",1,manual_verified_done
9-poYwCZxDQ,@RizalrifaldiFarm,Yg masih nyimak aja tak doa kan segara ke beli inpone 13 ... Dah sehat terus...,1,manual_verified_done
9-poYwCZxDQ,@batonsafarikukuh,Apalah daya Hy bisa beli android tp ini juga mungkin lebih baik.mantab iPhone yg baru,1,manual_verified_done
9-poYwCZxDQ,@kevinarezki361,bg coba hp huawei pura 80 ultra vs iphone 17 pro,1,manual_verified_done
9-poYwCZxDQ,@MuhammadArfan-v5i,Dari desain gambar box nya malah kayak mainan ??,0,manual_verified_done
9-poYwCZxDQ,@acakadul6630,Yg versi pro lebih keren n mewah yg 16,0,manual_verified_done
9-poYwCZxDQ,@ryndwptra,kalau suruh pilih bakal pilih yg 16 sih kaya lebih elegan aja. cuman sayang nya ga ada yg ngasih pilihan dan ga ada yg bakal ngasih juga??,0,manual_verified_done
9-poYwCZxDQ,@mustafaramadhan9408,"Bg, kenapa saya suka nonton video yg bahas iphone. Padahal saya pakainya android??",1,manual_verified_done
9-poYwCZxDQ,@rahmatsykes3785,30 juta dapet ruko 1thn buat dagang duitnya puterin lagi beli ip 18 pro nanti wkwkwk,0,manual_verified_done
9-poYwCZxDQ,@Kodarusmanoday,Bang david pun takjub dengan efek liquid glass iOS 26 ??,2,manual_verified_done
9-poYwCZxDQ,@mevanh6585,Team yg duitnya ada tp lbh memilih bwt kebutuhan yg lain drpd beli smrtphone yg gk ada habisnya ?,0,manual_verified_done
9-poYwCZxDQ,@hydanlc1880,Dari satu video ini kita tau kalo iPhone 17 hanya ada sedikit perubahan dan sedikit upgrade dgn harga selangit,0,manual_verified_done
9-poYwCZxDQ,@Random_konten44,Waw 30 jt...  Mau beli mikir 1000x,0,manual_verified_done
9-poYwCZxDQ,@atasangin,"GAK ADA CHARGERNYA, GAK ADA CHARGERNYA, DAN GAK ADA CHARGERNYA...",0,manual_verified_done
9-poYwCZxDQ,@iyehhh,"Gw yg nnton pakek hp ip 7 bh 51%??,,  smpe gw zoom&quot; in wkwkw",1,manual_verified_done
9-poYwCZxDQ,@khalimatulsadiah11,Akhirnya unbox juga yang di tunggu-tunggu ??,1,manual_verified_done
9-poYwCZxDQ,@pocetmaster1858,Desain mundur 2 tahun,0,manual_verified_done
9-poYwCZxDQ,@Moonlightpainting,"Team beli doank, tapi gak lihat, hadir.",1,manual_verified_done
9-poYwCZxDQ,@SenyumIbadah-b8c,"Iphone Air 17 Bang<a href=""UCkszU2WH9gy1mb0dV-11UJg/1v50XorRJ8GQ8gTz_prwAg""></a>",1,manual_verified_done
9-poYwCZxDQ,@andreasnadi263,mirip banget Poco X7 Proo dr belakang,0,manual_verified_done
9-poYwCZxDQ,@bajawakdanum1392,"Seperti biasa hanya bisa memandangi dan mengagumi ??<br>Jangan kan beli iPhone, beli android ram 6-8 aja kaga kebeli??",1,manual_verified_done
O2xb1lVqUv4,@propertystory8987,Hp android itu minus nya cuma ois nya geter??<br>Sama prosesor kalo udh 1-2 tahun jadi Lag <br>Dr pada beli hp andro cina baru.. buat kaum mendang mending lebih logis yaa pinang mantan flgship ipone ..,1,manual_verified_done
9-poYwCZxDQ,@Aresszero,"makin ke sini makin b aja, udah paling bener iphone rilis 2 tahun sekali",0,manual_verified_done
O2xb1lVqUv4,@sidashifamily6182,Apple ya itu cmn beda bentuk doang istilahnya,0,manual_verified_done
O2xb1lVqUv4,@sidashifamily6182,Apple ya itu cmn beda bentuk doang istilahnya,0,manual_verified_done
O2xb1lVqUv4,@sidashifamily6182,Apple ya itu cmn beda bentuk doang istilahnya,0,manual_verified_done
O2xb1lVqUv4,@sidashifamily6182,Apple ya itu cmn beda bentuk doang istilahnya,0,manual_verified_done
9-poYwCZxDQ,@alexanderjhon-w3e9l,"Iphone adalah simbol kesuksesan hidup, bukan masalah harga dan kualitas sekali lagi iphone adalah simbol kesuksesan. Orang yg memiliki &#39;uang&#39; tidak pernah mempermasalahkan harga. Untuk memiliki iphone koreksi dan instropeksi lah, jangan terlalu memaksakan diri... Ingat  !  IPHONE HANYALAH SIMBOL, tidak lebih.",2,manual_verified_done
9-poYwCZxDQ,@LogikaSubejo,5 tahun lagi iphone baru ngikutin bkin fold.??,0,manual_verified_done
9-poYwCZxDQ,@ferryhermansah637,Pengen beli tapi ga mampu ??,1,manual_verified_done
9-poYwCZxDQ,@alfredyang9803,So camera 16 warna nya lebih bagus ya kak?,1,manual_verified_done
9-poYwCZxDQ,@caturhariyadi9080,gapernah seboring ini nonton review hp. kayak upgradenya biasa aja bang,0,manual_verified_done
9-poYwCZxDQ,@YockSuwarno,Kalah sama samsung S25 Ultra.,0,manual_verified_done
O2xb1lVqUv4,@aberciomuttaqi307,Yang penting manfaat dan kebutuhan nya tidak perlu  mahal yg penting bagus dan awet. Hanya orang Tolol beli HP untuk gaya dan pamer. Tapi kalo HP china saya NO!!! Tetap samsung harga terjangkau dan awet. Karna Iphone saya gak kebeli ??,0,manual_verified_done
9-poYwCZxDQ,@Kykeren,Bagi link shop yg versi HDC nya bang david??,1,manual_verified_done
9-poYwCZxDQ,@RamaRayuan-b6x,Gelo 30 juta wkwk,0,manual_verified_done
9-poYwCZxDQ,@dimascahyosaputro5135,info tarif trump? kok kenak pajak,1,manual_verified_done
O2xb1lVqUv4,@RadhityaJulian,"<a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=738"">12:18</a> tp kan dengan perkataan otu perlu ilmu,makanya ilmu itu mahal",1,manual_verified_done
9-poYwCZxDQ,@fathurisyraqi3463,Bang editor loo kok mirip iben sama Ibnu jamil,1,manual_verified_done
9-poYwCZxDQ,@idiotchanel1011,Tetep setia samsung aja,0,manual_verified_done
9-poYwCZxDQ,@Ajogaming169,Sekilas mirim poco X7 yang gw pake ??????,1,manual_verified_done
9-poYwCZxDQ,@zaidrahmansyah3095,Klo logo apple nya diganti olike cocok sih??,0,manual_verified_done
9-poYwCZxDQ,@RXSTUDIO-S,"Autorotate harus 3 sampai 4 orang inframe bang, kalau cuma 2 software detectnya zoom out vertical aja cukup",1,manual_verified_done
9-poYwCZxDQ,@septianeka99,Masih detail yang 16 gak sih,0,manual_verified_done
9-poYwCZxDQ,@chrisaridita1032,Awal dari inovasi yang terhenti di 3 tahun lalu. Makasi review jujurnya David ??,0,manual_verified_done
9-poYwCZxDQ,@Agus8755,Malah lbh natural kamera yg 16 pro deh,0,manual_verified_done
9-poYwCZxDQ,@chienthyasoedira1555,"Sage tuh nama Salah satu Herb bang , daun sage warnamya bgitu ijo luntur",1,manual_verified_done
9-poYwCZxDQ,@nyowgeleu848,iphone sekarang yang katanya minim inovasi,0,manual_verified_done
9-poYwCZxDQ,@tungaulamaschannel4769,Barisan gak pernah beli/py hp iPhone ??,1,manual_verified_done
9-poYwCZxDQ,@SandiFirman-x4s,Coba badingkan sama pura 80,1,manual_verified_done
9-poYwCZxDQ,@hackerbones7998,iPoco Pro Max ??,0,manual_verified_done
9-poYwCZxDQ,@KingEmyu124,Nonton aja dulu kalo belinya mah gak tau kapan,1,manual_verified_done
9-poYwCZxDQ,@leohendra3669,"Kurangnya apple cuma bikin hp 1 series paling juga nambah embel&quot; pro/pro max<br>Gak kayak brand lain yang ada series m,y,v,s dll<br>Makanya modelny gitu&quot; doang lama&quot; terkesan biasa aja",0,manual_verified_done
9-poYwCZxDQ,@gilangramadhan8822,nonton review ip 17 dengan hp 11pm ??,1,manual_verified_done
O2xb1lVqUv4,@HaraNewKid,"Zuma, dondy Tan, Felix Siau, Deddy Korbuzear. Gilbert Luimondong, Ruben Onsu, Richard Lee, Daniel Mananta, Mongol, Paul Zhang, Daud Toni para  Keturunan cina buat narasi presepsi seenak jidatnya aja padahal cuma mantan penjaga kuil shaolin ??????Keturunan cina semua jadi mualaf juga kaga ngaruh Yesus Kristus  juga sudah merencanakan itu semua terjadi karena mereka suka menjual Kristus untuk harta,  semua keturunan Cina PENIPU??????",1,manual_verified_done
O2xb1lVqUv4,@javanicuserectus,"Iphone memang ekosistemnya belum ada lawan, plus os nya yg stabil. Tapi lama² udah bisa di kejar sama samsung bahkan huawei. Yg ngeri itu China, mereka lagi develop hardware sendiri bidang teknologi. Bayangin aja beberapa tahun lagi itu chip prosesor, gpu dari China yg harga kejangkau buat konsumen  tp kualitas hampir dan meyamain US. Yg diuntungin lah  tetap kita² ini para konsumen, nikmatin aja perang ini ??",1,manual_verified_done
O2xb1lVqUv4,@Light-F2TB,"punya ipong 12 sampe sekarang jarang kepake, lebih sering make android, soalnya gapernah foto+vidio jadi mubazir sih, ngegame masih enakan make ipad pro, macbook punya tapi kena masalah flexible males service lagi??",0,manual_verified_done
O2xb1lVqUv4,@vitjazz1284,Kl sy pilih teknologi ya bkn prestise. Krn bt kebutuhan sehari2.,1,manual_verified_done
9-poYwCZxDQ,@bagasapamungkas6339,tapi banyak yang bilang iPhone sekarang ga ada peningkatan?,0,manual_verified_done
9-poYwCZxDQ,@klvn2266,warna daun yg namanya sage bang.. wkwk,1,manual_verified_done
9-poYwCZxDQ,@dedisukolilo3981,Warnanya kayak tembok rumahku,0,manual_verified_done
9-poYwCZxDQ,@fachryazkary5889,warnanya kayak baju jakmania,1,manual_verified_done
9-poYwCZxDQ,@efendyrhiaa,"Kayak Nova launcher,,",1,manual_verified_done
9-poYwCZxDQ,@TakaBeifong,Kirain bakal unboxing di Singapore lagi ??,1,manual_verified_done
9-poYwCZxDQ,@DaveGMY,&quot;Mamam ni 120hz dri iphone juga&quot; ???????? <br>Yg g terima sono adu debat sama bg david ????,0,manual_verified_done
O2xb1lVqUv4,@allgimuhamad,Kebanyakan untuk gengsi doang ??,1,manual_verified_done
9-poYwCZxDQ,@Lugnio,Sy nunggu harga iphonenya agak turunan dikit lah.. nunggu base model jadi 15 juta apa 14 juta dah.. ????,1,manual_verified_done
9-poYwCZxDQ,@momorudi,"Anjay dibandingin sama kacang ?? kl Dyson masih Ok lah, mahal wkwkwk. Pantesan Apple rugi trilunan dollar abis launching ni HP kacang ??",0,manual_verified_done
O2xb1lVqUv4,@gotu8026,"huawei p30 pro, itu hp gilaaaaa",0,manual_verified_done
O2xb1lVqUv4,@reebud,"HP yg paling berkesan dulu, Phillips Xenium 9@9 .....batrenya sekali charge penuh bisa buat seminggu.",1,manual_verified_done
O2xb1lVqUv4,@roemqtechnoup,"<a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1370"">22:50</a> Itu yg saya pikirkan,,, dan maaf aja hati saya udh pindah jadinya walaupun ada &quot;kekecewaan&quot; yg selalu dikenang dari Xiaomi / Redmi.. Kalau kembali ke prinsip awal, saya pasti akan kembali lagi juga..",0,manual_verified_done
9-poYwCZxDQ,@bettingmania3550,"Pajak gede&quot; bgt ,, itu kira&quot; duit nya kemana ya...",0,manual_verified_done
9-poYwCZxDQ,@ihsnal-fath9908,"Kalau saya kaum mendang mending,jadi mending gk beli??",0,manual_verified_done
9-poYwCZxDQ,@IwanSetyawan-ri2go,Hp cino,1,manual_verified_done
9-poYwCZxDQ,@yo-gadw,tim yg nunggu 18 muncul cuma nunggu ??,1,manual_verified_done
9-poYwCZxDQ,@Cheneljowo23,Grup nonton doang gk beli hadir,1,manual_verified_done
9-poYwCZxDQ,@HeniSuryani-mw3ql,bang lanjut samsung a17 5g sama samsung a17 terus bandingin,1,manual_verified_done
9-poYwCZxDQ,@stephieks2,"???????? kok design nya ngga banget yaa, menurutku..  ???? - spt ada tempelan dompet2 aksesories gitu belakangnya.. ??",0,manual_verified_done
9-poYwCZxDQ,@arugikun347,Iphone air mana nihhh,1,manual_verified_done
9-poYwCZxDQ,@inahkomik,"well dipikir-pikir lagi emang ya kalo mo beli, termasuk mikirin budget di dompet anda",1,manual_verified_done
9-poYwCZxDQ,@prodanila1434,"Kita lihat efek dari TARIF 0%, apakah akan berpengaruh?.. ????hmm..",1,manual_verified_done
9-poYwCZxDQ,@usmanaffandi2209,Masuk indo harga nya gk masuk akal,0,manual_verified_done
9-poYwCZxDQ,@angliusaackodidi3107,Mana katanya layar iphone 60 hz sama kayak 120hz android (ini buktinya coy Udah liat kan perbandingan nya)??,0,manual_verified_done
O2xb1lVqUv4,@rickysalim7099,Dedi Irvan kalau lagi review produk lebih mirip kayak orang lagi jualan produk ??,1,manual_verified_done
9-poYwCZxDQ,@hendrik3944,"tertarik regular, buat hp diluar kerja, karena compact, tapi sepertinya nunggu harga turun dl dibawah 10jtan, waktunya nabung",2,manual_verified_done
9-poYwCZxDQ,@bayurandy146,Ada yng udah beli terus nonton ini gak ya??,1,manual_verified_done
9-poYwCZxDQ,@tiurmaniaa,"ahahahhah kecewa ya pid ?? ok, ttp bangga pake 16 promax",0,manual_verified_done
O2xb1lVqUv4,@lightfilbert8367,HP cina di pake buat farm jd gak pakek camera depan kbnykan sbnrnya di pake ginian,1,manual_verified_done
9-poYwCZxDQ,@muhammadmukhlis9185,Bayar pajak penting gak sih ??,0,manual_verified_done
9-poYwCZxDQ,@Juliamariska,"Lebih suka desain Dan warna yg 17 daripd 17 pro...agak gimna gitu bentuknya, meski ada mirip Poco, tp tetep cakepan poco??????",0,manual_verified_done
O2xb1lVqUv4,@ariefugi2000,Mirip om Hao ktj dah si dedy,1,manual_verified_done
O2xb1lVqUv4,@febryaviant8295,"<a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1389"">23:09</a> sebernya menurut sy ada faktor lain sih... mereka d negara asalnya masing2 gak banya terdistraksi brand china..makanya ujungnya2 samsung benchmark ke iPhone doang..vice versa",1,manual_verified_done
O2xb1lVqUv4,@HGart2020,&quot;Mirror Selfie&quot; adalah fitur unggulan pertama Iphone ??,2,manual_verified_done
9-poYwCZxDQ,@Vengeance_1999,Iphone 17 series kameranya kaya hp oppo ??,1,manual_verified_done
9-poYwCZxDQ,@aoijibratul4588,Key points upgrade iphone 17 <br>1. Chipset (wajar/sudah jadi syarat minimal utk seri HP pada umumnya). <br>2. User interface (skali lagi wajar) <br>3. Model 17 pro (saya pribadi tidak bgitu suka krn tidak mengikuti desain iPhone pada umumnya yang memberi kesan minimalis dan elegan. <br>4. Sensor kamera HP beserta software nya (upgrade ini yang paling bgus menurut saya. Bukan full inovasi sebenernya krn basically hanya memperbesar sensor dan pixelnya. <br>5. Refresh rate yang upgrade dari 60 ke 120 di base model. (INI BUKAN UPGRADE INI CUMA FITUR YANG AKHIRNYA DIBUKA KUNCINYA) <br><br>Downgrade: <br>Lensa zoom yang tidak setinggi dlu TAPI berkat upgrade sensor dan software tidak begitu terasalah. <br><br>Kesimpulan: <br>Belilah HP dengan bijak; sesuai budget dan sesuai kebutuhan.,2,manual_verified_done
9-poYwCZxDQ,@HidupdiDunia-k5m,Bau-bau endorse. Jelas banget update nya ampas,0,manual_verified_done
9-poYwCZxDQ,@channelsukasuka2227,tim yg nonton pake samsung J2 prem ????,1,manual_verified_done
O2xb1lVqUv4,@hackproject8,"NOKIA paling gila sih dulu designernya paling cerdas. Sekarang buildquality nokia ada di samsung, cuma designya masih jauh sama nokia.",1,manual_verified_done
9-poYwCZxDQ,@gerimirfradinka6447,Jatuhnya lebih murah ??????????,1,manual_verified_done
9-poYwCZxDQ,@RezaWiradilaga,"Jelek banget 17 pro??<br>17 basic must have sih, banyak banget upgradenya??",2,manual_verified_done
O2xb1lVqUv4,@Leo-ndr-g6r,Justru di dedi ini kurang obyektif ??,1,manual_verified_done
9-poYwCZxDQ,@irmanchester1260,Akan Poco pada waktunya ya adik&quot;??,0,manual_verified_done
9-poYwCZxDQ,@figidor9771,Gw nyebutnya itu warna teh??,1,manual_verified_done
9-poYwCZxDQ,@HaruTaku-Channel,"Yahaha teringat kata kata  &quot;iphone 60fps rasa 120fps bos, gk punya iphone mana paham&quot;<br><br>Mamam tuh  ????",0,manual_verified_done
9-poYwCZxDQ,@BangJhon95-g9n,Haduhh knp yg 17 Pm warna nya oren sih coba kya warna ijo Sage beuh ga pikir panjang langsung beli oren gmna gtu,2,manual_verified_done
9-poYwCZxDQ,@lirikterjemahan8175,"&quot;iPhone sekarang gak banyak peningkatan fitur&quot;.. Bla bla bla...<br><br>Plis gaes, yg ngomong begituan tuh reviewer yg TIAP RILIS IPHONE BARU PASTI GANTI. Buat kita user awam, kalo mau beli mah beli aja, kalo ada duit gausah banyak mikir. Apalagi yg ganti iPhonenya 5 tahun sekali. Ya sangat worth to upgrade.",0,manual_verified_done
9-poYwCZxDQ,@majapahit2132,Inovasi??????,0,manual_verified_done
9-poYwCZxDQ,@Mountain_88,Bandingin sama Huawei Pura 80 bang kameranya iphone 17 pro,1,manual_verified_done
9-poYwCZxDQ,@Bebek-96,&quot;60hz iphone setara 144hz android&quot; ??,0,manual_verified_done
9-poYwCZxDQ,@l.rebyntasatria9691,Kenapa ya pihak iphone gk bikin warna yg lain kek merah candy ato warna apa gitu keknya bakaln bagus klo ada warna yg candy&quot;,1,manual_verified_done
9-poYwCZxDQ,@user-lr3ef5jo7d,Nabung dulu buat gantiin iphone 12 ??,1,manual_verified_done
9-poYwCZxDQ,@cemangattv3352,Samasung sama iphone apanya yg di unboxing? Isinya sama semua ??,1,manual_verified_done
9-poYwCZxDQ,@zulkripto7153,"ganti tema tp kek hape mito tahun 2007 cuma ganti icon dan wallpaper doank kocak ?? .. yg namanya ganti tema itu spt miui , one ui , Symbian s60v5 belle anna .. bisa brubah semua dr menu notifikasi menu pengaturan menu pesan menu dial dll smua ganti .. itu baru ganti tema . tp itulah hebatnya ipong bisa jual hp minim fitur dg harga yg gak ngotak dan hebatnya yg beli gak merasa di bodohi ????",0,manual_verified_done
9-poYwCZxDQ,@maygracelyn823,wow 3 menit yang lalu.,1,manual_verified_done
9-poYwCZxDQ,@LucyanaMegaSelviana,Sebulan lalu mutusin buat beli Iphone 16 pro max setelah lihat prediksi model iphone 17 pro max nya.,0,manual_verified_done
9-poYwCZxDQ,@okywinansyah,satu kata...tetap stay di 16pro ?? dan hanya jadi angan2 ??,1,manual_verified_done
O2xb1lVqUv4,@rachmanqelik7225,"&quot;apalagi yg warnanya orange,       ....     kayak bapak itu&quot;",0,manual_verified_done
9-poYwCZxDQ,@djdomirmx,mending nunggu resmi,1,manual_verified_done
O2xb1lVqUv4,@achmadfaisal772,Mudah - mudahan episode selanjutnya om Helmi Yahya bisa mengundang bang David gadgetin,1,manual_verified_done
9-poYwCZxDQ,@renaldidwiputra5407,Gak ada niat beli dan kemungkinan kecil juga mampu beli tapi cuma pengen nonton aja,1,manual_verified_done
O2xb1lVqUv4,@maulanayusuf1203,2 suhu ngobrol,1,manual_verified_done
O2xb1lVqUv4,@Detamaaa,"Ini yang gw gak suka brand china, os mereka di mirip miripin sama ios gak ada ciri khas, apalagi sekarang mereka niru dynamic island, biar apa sih gitu? malah unser jadi malu, dulu juga iphone 12 balik make desain  kotak kayak iphone 5  brand semua juga ikut, segimanapun orang bilang appel gak ada inovasi, tetap faktanya brand brand bakalan niru apa yang dilakuin appel, dan satu hal yang harus di garis bawahi, biarpun apple telat dan terkesan tertinggal ketika merka mengaplikasikan teknologi itu di iphone, bisa dipastikan fitur dan teknologinya udh lebih stabil dari brand&quot; lain.",0,manual_verified_done
9-poYwCZxDQ,@rivaldiakbarpahlevi295,baru juga beli 16 pro blm ada 1 minggu,1,manual_verified_done
9-poYwCZxDQ,@AryaAkromi13,Yg orange itu logo Apple nya kek bikin gatel bagi yg OCD &quot;KOK GAK DI TENGAH AJAAA&quot; ??,0,manual_verified_done
9-poYwCZxDQ,@dzakwanzaki1912,"Sebenarnya lucu dengan iphone sekarang yang dimana tiap naik seri hpnya upgardenya hanya sedikit dan orang masih pada mau beli, ini aja bang David cuman bahas warna dan fitur layar 120 yang dimana itu warna dan layar sudah bermacam-macam di HP android. Memang rata yang beli iphone pada gengsinya saja??",0,manual_verified_done
9-poYwCZxDQ,@MTegar-qf4sw,"b aja ga ada yg membuat terkesan kayak wow banget, mending samsung s25 ultra",0,manual_verified_done
9-poYwCZxDQ,@hagihayusiwi6527,dlu pas iphone x yang d unboxing rasanya kayak waaa cakep banget....tp makin kesini perasaan itu hilang ??,0,manual_verified_done
9-poYwCZxDQ,@vinnnn_adhi,nonton ini pake iphone xr??,1,manual_verified_done
9-poYwCZxDQ,@little_kittcutie,"Warna ijo Sange..  Apa sage bang??,,??",1,manual_verified_done
9-poYwCZxDQ,@DhenKT,Yg pake ip 12 coba setelah update ios 26 pas buka kunci patah2 gak?? bjirrlah nyesel update ios 26 mana batrei nya jadi makin boros udah boros tambah makin boros,0,manual_verified_done
9-poYwCZxDQ,@danielfirdaus,"iPhone 16 aja belum kebeli, yang 17 sudah keluar lagi.",1,manual_verified_done
9-poYwCZxDQ,@triwaris4086,Dan saya tetap masih 0akai seri 13 base,1,manual_verified_done
O2xb1lVqUv4,@laskarbelgedezz,Podcast gokil.... Kombinasi pembicara yg unik dalam suatu podcast,1,manual_verified_done
9-poYwCZxDQ,@IN_Game48,Bahkan 3 bulan gajiku masih kurang buat pajaknya juga ??,0,manual_verified_done
9-poYwCZxDQ,@dhikpratama6444,Apanya yg upgrade bos... Apakah anda sudah gak terlalu recpect....,0,manual_verified_done
9-poYwCZxDQ,@JimSepti,Hasil foto bagusan 16??,0,manual_verified_done
9-poYwCZxDQ,@U_Dhee,"sepemahaman w soal hijau sage, sage yg dimaksud itu berasal dari daun sage, jadi warna hijau sage itu maksudnya warna hijau daun sage , sama kaya warna lilac, ntu berasal dari warna bunga lilac<br>CMIIW",1,manual_verified_done
9-poYwCZxDQ,@evilutfiyani6744,"padahal David pengguna iPhone juga, tapi review dia tetap jujur, gak ada yang dilebih-lebihkan..",2,manual_verified_done
9-poYwCZxDQ,@BabyRapunzel-j5w,"Makin kesini makin gak mau beli iphone njir, tapi gak tau yg lain sih",0,manual_verified_done
9-poYwCZxDQ,@gunturagungs18,warna desain kek gimbot  gau tahun 2000an wkwk,0,manual_verified_done
9-poYwCZxDQ,@ReinaMasaya-ng9yv,"Banyak yang disappointed sama design Apple 17 Pro &amp; Pro Max, terkesan murahan n ngga banget, termasuk sy si, lebih suka design yang regular, sedangkan Air ikut2 kaya Pixel",0,manual_verified_done
9-poYwCZxDQ,@HalloHaydr,"gimmick Apple soal UX emg ga ada lawan sih, bikin &quot;wow&quot; aja gitu... wkwkkw",2,manual_verified_done
O2xb1lVqUv4,@Putrarajawali-f1j,"Hp cina skip dulu.... tapi memang pasar terbesar mereka ada di kelas menengah kebawah... strategi cina jual murah jual banyak, kualitas... nanti dulu",0,manual_verified_done
O2xb1lVqUv4,@Surahmi-y6n,"Jagad itu kalau ngomong suka memuji demi konten ,,,,saya pribsdi lebih suka david geadgeatin,,dia apa adanya kalau jelek ya jelek",1,manual_verified_done
9-poYwCZxDQ,@Christian-qd2ql,Penasaran ama hp yg selesai dia unboxing terus dia kemanain..,1,manual_verified_done
9-poYwCZxDQ,@BajilHM,Zenfone 10 saya warna itu sdh lama skali bang ??,1,manual_verified_done
