video_id,author,comment,Unnamed: 3,model_label,model_confidence,prob_negative,prob_neutral,prob_positive,confidence_level,uncertainty,human_label,verified,verification_notes
9-poYwCZxDQ,@apihasa9115,"Gk tau knpa, kalo masalah iphone cuma nungguin David review.. candu banget.",,1,0.58205013,0.341350674,0.58205013,0.076599196,low,0.41794987,2,TRUE,
9-poYwCZxDQ,@imanual5,Desain UNIK / ANEH ?? ??,,0,0.582062506,0.582062506,0.338650092,0.079287402,low,0.417937494,1,TRUE,
9-poYwCZxDQ,@danikurniawan345,??Tim samsung ??,,0,0.582092406,0.582092406,0.316737043,0.101170551,low,0.417907594,1,TRUE,
9-poYwCZxDQ,@yaidowi68,Katanya I-Phone rugi sampai 17m<br>Emang iya?????,,0,0.582159133,0.582159133,0.338346769,0.079494098,low,0.417840867,0,TRUE,
9-poYwCZxDQ,@fabiandeva,Sumpah kalo awal oktober dijual resmi rugi bet rugi sih,,0,0.582176842,0.582176842,0.314674336,0.103148823,low,0.417823158,0,TRUE,
9-poYwCZxDQ,@sportline_id,Yg warna oren aura prindavan nya kuat banget wkwkw,,0,0.582454051,0.582454051,0.250567985,0.166977964,low,0.417545949,0,TRUE,
9-poYwCZxDQ,@ianandria6710,"semenjak di tinggal steve job, terus di ganti sama timcook, ya iphone ga ada inovasinya, malahan cuman manfaatin loyalitas konsumen demi margin keuntungan yg lebih besar, yg awalnya think different, sekarang jadi think deviden, contoh nyatanya siri aja dia yg jadi pelovor asisten virtual pertama di perangkat mobile, eh sekarang malahan kehilangan arah, banyak bug dll nya semenjak di tinggalin steve job, kalah jauh di bandingin kompetitornya, rip apple",,0,0.582474465,0.582474465,0.341012341,0.076513194,low,0.417525535,0,TRUE,
O2xb1lVqUv4,@bksai7768,"Itulah kenapa Samsung tidak mengubah desain. Tp, fokus pada jeroan dalam. Cuman, mayoritas kebanyakan konsumen Indonesia tidak memahami ini. Lebih mencari desain wah. Agar terlihat beda di tongkrongan.",,0,0.582825937,0.582825937,0.33730473,0.079869333,low,0.417174063,0,TRUE,
9-poYwCZxDQ,@rianfaisal2158,"Yg bikin penasaran harganya sama ga kaya di amrik, kan katanya pajak masuk indo udah 0%",,0,0.582828003,0.582828003,0.339904187,0.077267809,low,0.417171997,0,TRUE,
9-poYwCZxDQ,@veandraarkanprakoso128,Lebih ke 16 pro sih...<br>17 pro malah kelihatan kuning juga????,,0,0.582863192,0.582863192,0.192328346,0.224808461,low,0.417136808,0,TRUE,
9-poYwCZxDQ,@piefgustida.AR30,"Nonton video ini masih pakek iphone x ?? bukan pecinta iphone krn juga pakek samsung S series. Tp perubahan kali ini lumayan oke buat ip. Tp telatnya itu loh, hadeuh. Dan knp kya ada Bug di kamera ip17 pro y?",,0,0.583313109,0.583313109,0.337675799,0.079011093,low,0.416686891,0,TRUE,
O2xb1lVqUv4,@muchsdm8520,"Sering dimintai pendapat teman mau beli hp, kadang maksa iphone bekas di harga 4jt an, tak bilangin jalau bekas dg segala resikonya, mending android, harga segitu banyak pilihan, dan baru",,0,0.583315269,0.583315269,0.338621662,0.07806307,low,0.416684731,0,TRUE,
O2xb1lVqUv4,@MrCall-r3b,Mantap narasumbernya dalem bgt pengetahuan nya ttg teknologiyyyaaa??,,1,0.583328826,0.093135861,0.583328826,0.323535314,low,0.416671174,2,TRUE,
9-poYwCZxDQ,@87rchannel9,"Pajak doank 9 jutaan, wooww..",,0,0.583337652,0.583337652,0.338127455,0.078534893,low,0.416662348,0,TRUE,
9-poYwCZxDQ,@samudrabirul1933,Gw dengan bayar pajak nya aja tidak mampu ??,,0,0.583438247,0.583438247,0.339751391,0.076810362,low,0.416561753,0,TRUE,
9-poYwCZxDQ,@RedmiNote10Pro-5G,Sholawat tin aja ya Allah amin??,,0,0.583500929,0.583500929,0.339829429,0.076669642,low,0.416499071,2,TRUE,
9-poYwCZxDQ,@Zxy.AF_02,nokia zaman dulu ternyata ada AOD,,0,0.583511252,0.583511252,0.338026677,0.078462071,low,0.416488748,0,TRUE,
9-poYwCZxDQ,@putuningsih6610,Brand lain jauh lebih bisa ngasi kualitas  di  banding dengan harga segitu,,0,0.583512413,0.583512413,0.322330509,0.094157078,low,0.416487587,0,TRUE,
9-poYwCZxDQ,@fbi1172,Gak heran kok Tempat kerja gua pada rame gua rasa dari kemaren kemaren pada chek in chek out.<br><br>Ternyata ada yg baru lagi toh,,0,0.583579277,0.583579277,0.336726298,0.079694425,low,0.416420723,1,TRUE,
O2xb1lVqUv4,@cokdeindra8627,"kenapa youtuber2 indo pushing idea china stuff is better, dari otomotif, bisnis, teknologi ????? udah jelas barang2 cina sampah",,0,0.583811419,0.583811419,0.337771603,0.078416978,low,0.416188581,1,TRUE,
9-poYwCZxDQ,@randinofrizon7229,"Awalnya tertarik liat yg warna oren , tapi pas liat video ini, jadi lebih tertarik yg wana putih atau biru gelap nya ??",,0,0.583844479,0.583844479,0.320267306,0.095888215,low,0.416155521,2,TRUE,
9-poYwCZxDQ,@AaIlyas-k4w,"17promax desain percobaan kl respon pasar bagus bakal di pertahanin kl jelek bakal di ubah, mungkin 18-20 promax bakal di kasih layar kecil di samping kamera belakang itu lebih bagus",,0,0.58388144,0.58388144,0.338401093,0.077717467,low,0.41611856,0,TRUE,
9-poYwCZxDQ,@yougie3422,"Njirr ternyata, rumah gua warnanya ijo miskin??",,0,0.584027477,0.584027477,0.336795465,0.079177058,low,0.415972523,0,TRUE,
9-poYwCZxDQ,@ArjunaBagaskara-w2w6p,Ni hape max harga seharusnya 7jutaan. 30 jt overpriced dan ga sepadan dengan fitur2 yg didapat.,,0,0.584056999,0.584056999,0.317122335,0.098820666,low,0.415943001,0,TRUE,
9-poYwCZxDQ,@milkhaabigael8200,Bang emg bner ip 17 udh ga ada yg 128gb ?? Lgsung ke 256 gb??,,1,0.58406272,0.337144234,0.58406272,0.078793046,low,0.41593728,1,TRUE,
9-poYwCZxDQ,@muhammaddarnel8527,Yg nonton masih pake ip 14 pm ????,,1,0.584136666,0.342539366,0.584136666,0.073323968,low,0.415863334,1,TRUE,
9-poYwCZxDQ,@muhammadandrie3614,Modal 120hz kamera gak lebih baik ip 16 apa yg dibanggain ip 17 pantas saham anjlok 1.830T<br>Ip udah mentok segini aja kemakan gengsi wkwwkwkkkk,,0,0.584144465,0.584144465,0.336183535,0.079672,low,0.415855535,0,TRUE,
O2xb1lVqUv4,@lensindra1,nikon FM 2 hahahaha saya orang bebas mau apple ato tidak asikin aja saya  berusaha tidak bergantung teknologi sepenunhya.,,0,0.584192327,0.584192327,0.310551244,0.105256428,low,0.415807673,1,TRUE,
9-poYwCZxDQ,@fathurrozi4143,"Bohong mah klo itu iphone 17, itu samsung. Liat aja camera belakangnya, SAMSUNG  banget kan ??????. <br>Klo yang 17 pro mahh itu poco. ????",,0,0.584252361,0.584252361,0.339361651,0.076385988,low,0.415747639,0,TRUE,
9-poYwCZxDQ,@justfunaja8696,Kok mnurut saya jelek ya varian warna yg 17 pro. Ada orange kyk pepaya.. ??,,0,0.584409584,0.584409584,0.337639185,0.077951232,low,0.415590416,0,TRUE,
O2xb1lVqUv4,@sugeng2785,"Samsung jeleknya cuma satu, di foto selalu berbayang setiap ada gerakan. Tidak bisa nangkep gambar moment",,1,0.584417063,0.340047853,0.584417063,0.075535084,low,0.415582937,1,TRUE,
9-poYwCZxDQ,@Quhaku,Kalau mau jujur sih dari segi desain masih bagusan poco wkwk,,0,0.584454179,0.584454179,0.335373427,0.080172395,low,0.415545821,0,TRUE,
9-poYwCZxDQ,@KucingSadis-u9p,Poco versi IOS.. ??,,0,0.584454853,0.584454853,0.333802064,0.081743083,low,0.415545147,0,TRUE,
9-poYwCZxDQ,@ramzanakhmadovichkadyrov8883,Ga ada perkembangannya ip 17??,,0,0.58456848,0.58456848,0.314932256,0.100499265,low,0.41543152,0,TRUE,
9-poYwCZxDQ,@nunalambuaty928,Pajak ?? zholim bngat emang beacukai,,0,0.584764911,0.584764911,0.337038183,0.078196905,low,0.415235089,0,TRUE,
9-poYwCZxDQ,@Kotaro_minami,14 aja belum ke beli<br>17 udh keluar<br>Hmmmmmm,,0,0.58482223,0.58482223,0.311736477,0.103441293,low,0.41517777,1,TRUE,
9-poYwCZxDQ,@FerbyArisaka,Harga pajaknya doang mirip ky harga hp gue pas baru dulu .. Nonton dari Xiaomi 11T Pro ??,,0,0.584950362,0.584950362,0.335262544,0.079787094,low,0.415049638,0,TRUE,
9-poYwCZxDQ,@tommyalvarezsaputra7870,Design menuju kehancuran ??,,0,0.585002826,0.585002826,0.319137483,0.095859691,low,0.414997174,0,TRUE,
9-poYwCZxDQ,@Ree1995,Design terkonyol ??,,0,0.585002826,0.585002826,0.319137483,0.095859691,low,0.414997174,0,TRUE,
9-poYwCZxDQ,@GungKrisna12,"Kabarnya kalau iPhone seri baru rilis, tingkat okupansi hotel jadi naik<br><br>Dan Liquid Glass, sepertinya Apple ingin menghidupkan kembali Frutiger Aero",,0,0.585152204,0.585152204,0.21641625,0.198431546,low,0.414847796,1,TRUE,
9-poYwCZxDQ,@Sebastianverstappen,Ke - 5 nih,,1,0.585409981,0.09496386,0.585409981,0.319626159,low,0.414590019,1,TRUE,
9-poYwCZxDQ,@AsriAsriyah-cb4lo,Setelah dikasih casing malah jd makin kureng si orenn??,,0,0.585525594,0.585525594,0.33564385,0.078830555,low,0.414474406,0,TRUE,
O2xb1lVqUv4,@ryousaeba5208,"tetep samsung lah, brand china banyak iklannya",,0,0.585570735,0.585570735,0.310256604,0.104172661,low,0.414429265,0,TRUE,
9-poYwCZxDQ,@lordcoc1821,"episode kali ini full iklan ya, panen boss",,0,0.585686092,0.585686092,0.310246793,0.104067116,low,0.414313908,0,TRUE,
9-poYwCZxDQ,@jameswiradi384,Huawei released warna hijau sage di 2017 lewat Huawei P10 &amp; P10+  hehe,,1,0.585946987,0.239862935,0.585946987,0.174190078,low,0.414053013,1,TRUE,
9-poYwCZxDQ,@sahidpratama6312,"IPhone yg paling tidak wort it, dah males liat nya ??",,0,0.58605343,0.58605343,0.169225191,0.244721379,low,0.41394657,0,TRUE,
9-poYwCZxDQ,@Abtoke01,Ijo miskin....???? Warna tembok rumah sy itu????,,0,0.586243894,0.586243894,0.332583058,0.081173048,low,0.413756106,0,TRUE,
9-poYwCZxDQ,@trisnobanzaai8776,Ujungnya bang david tidak terlalu senang maupun puas.,,1,0.586464878,0.285894592,0.586464878,0.12764053,low,0.413535122,1,TRUE,
9-poYwCZxDQ,@giyuu2384,"Mau tanya, dulu pas iphone 12 pro max iphone itu kayak hp wajib buat ngincer performa mentok kayak dipake buat beberapa turnament esport, kalo misalkan sekarang buat turnament pihak penyelenggara gak disponsorin oleh brand hp tertentu apakah masih tetep bakal pake iphone dengan seri terbagusnya atau bakal milih hp lain yang lebih proper?????",,0,0.586479846,0.586479846,0.338133834,0.07538632,low,0.413520154,0,TRUE,
9-poYwCZxDQ,@Agelfunboywormhead,17 pro orange mirip samsung m23 jir ??,,0,0.586597912,0.586597912,0.311287228,0.102114859,low,0.413402088,0,TRUE,
9-poYwCZxDQ,@BobHafizTriRaksa,foto android<br>video iphone,,0,0.586605972,0.586605972,0.318004266,0.095389762,low,0.413394028,0,TRUE,
9-poYwCZxDQ,@nadus7775,"emang ada HP android punya chip secanggih apple, punya camera sebagus apple, body metal dan kaca di harga $799?? enaknya pake apple itu upgrade OS stabil terus, saya dan adik saya sama-sama beli ip XS dan samsung Galaxy S10 di tahun 2019. Hp kita pake terus sampe sekarang jadiin daily. Galaxy S10 udah ngelag ga smooth lagi, sedangkan XS masih smooth parah itu karna SUPPORT OS. Galaxy S10 terakhir support tahun 2023 udah 2 tahun lalu, sedangkan XS masih dapat SUPPORT resmi sampe sekarang, meskipun XS ga bisa naik ke OS 26 tapi support ios 18 masih jalan terus. harga bekas di Marketplace juga masih tingi iphone harga 3jutaan sedangkan S10 hanya sejutaan.",,0,0.586885652,0.586885652,0.195227511,0.217886838,low,0.413114348,2,TRUE,
9-poYwCZxDQ,@sanusi2005,Bukan sage sage miskin gitu anjay ??????????,,0,0.586919059,0.586919059,0.334273092,0.078807849,low,0.413080941,0,TRUE,
9-poYwCZxDQ,@TuanKautsarGaming,Beuhhhhh hape GG nih kebayang sih videonya stabil josssssss ?????,,1,0.586970898,0.127049982,0.586970898,0.285979121,low,0.413029102,2,TRUE,
9-poYwCZxDQ,@satriosu1906,ngeri pajak doang 8jt????,,0,0.586976953,0.586976953,0.317079147,0.095943901,low,0.413023047,0,TRUE,
9-poYwCZxDQ,@umin24,"itu pas test camera kok hasil ipone 17 kok jauh lebih kuning ya drpda yang 16. effek lampu, layar  apa gimana?",,0,0.58714189,0.58714189,0.336093629,0.076764481,low,0.41285811,0,TRUE,
9-poYwCZxDQ,@abdulrohman2073,Tim yg g pernah punya ipon????,,0,0.587221198,0.587221198,0.317116089,0.095662713,low,0.412778802,1,TRUE,
O2xb1lVqUv4,@masbagasfahrisal2563,Iphonge cuma buat gengsi doang gak asik ah??????,,0,0.587374729,0.587374729,0.333975494,0.078649777,low,0.412625271,0,TRUE,
9-poYwCZxDQ,@novantheexplorer97,Mending beli Xiaomi 17 Pro gak sih hha,,0,0.587413543,0.587413543,0.33527275,0.077313707,low,0.412586457,0,TRUE,
9-poYwCZxDQ,@leonardsianipar2381,"Masih setia dengan s23ultra. Selama masih dikasih update pacth, sepertinya gak bakal ganti.",,0,0.587521516,0.587521516,0.330870335,0.081608149,low,0.412478484,0,TRUE,
9-poYwCZxDQ,@tacky2273,"iphone bener bener hp gengsi njir, gw pernah jadiin hp utama setelah beberapa hari doang udah gak enak, kayak ada yang kurang gitu, gw udah make android bertahun tahun baru ini bedanya, karena googlenya gak sebanyak diandroid, mau login game google aja gak bisa",,0,0.58763701,0.58763701,0.334863649,0.077499341,low,0.41236299,0,TRUE,
9-poYwCZxDQ,@HermanOfficial_12,Aku yang masih nabung buat beli XR tapi desain IP 18 udah keluar ??,,0,0.587823661,0.587823661,0.33292938,0.079246959,low,0.412176339,1,TRUE,
9-poYwCZxDQ,@arvi197,Desainnya seri pro kek tai,,1,0.588032774,0.313401062,0.588032774,0.098566164,low,0.411967226,1,TRUE,
9-poYwCZxDQ,@julsangpetualang3949,Hape mahal gada charger malu maluin aja ????,,0,0.588182148,0.588182148,0.332241817,0.079576035,low,0.411817852,0,TRUE,
9-poYwCZxDQ,@dennyhermawan9793,pajaknya ??. dihambur2in buat tunjangan pejabat??,,0,0.588574375,0.588574375,0.333873928,0.077551697,low,0.411425625,0,TRUE,
9-poYwCZxDQ,@ervinferdiansyah7669,pgn upgrade dri 12pm ke 16+ worth gak?,,0,0.588611318,0.588611318,0.166467596,0.244921086,low,0.411388682,1,TRUE,
9-poYwCZxDQ,@AdeJunaidiSTC-Group,Pembaharuan yangbluar biasa membagongkan??????,,0,0.588639286,0.588639286,0.311814183,0.09954653,low,0.411360714,0,TRUE,
9-poYwCZxDQ,@fajar_Editz856,Apple tobat fitur yang baru tapi apple masih belum tobat di aksesoris box hp nya,,0,0.588742221,0.588742221,0.333423419,0.07783436,low,0.411257779,0,TRUE,
O2xb1lVqUv4,@Yosan6969-w1x,Iphone juga sama buatan pabrik cina bung. Jadi mending beli hp cina aja selian.,,0,0.588794443,0.588794443,0.331613814,0.079591743,low,0.411205557,0,TRUE,
9-poYwCZxDQ,@firdansonjaya2119,Kok ip 17 pro warna warm,,0,0.588897356,0.588897356,0.274203353,0.136899291,low,0.411102644,0,TRUE,
9-poYwCZxDQ,@zamzamdwisamudra5155,Ikut ketawa ngakak pas bilang kayak poco????????<br>Jirrrr,,0,0.588900538,0.588900538,0.308449485,0.102649977,low,0.411099462,0,TRUE,
O2xb1lVqUv4,@papasett24,design itu itu aja.,,0,0.588939715,0.588939715,0.333604553,0.077455732,low,0.411060285,0,TRUE,
O2xb1lVqUv4,@cipluxgendeng9558,"Beli HP mahal2 cuma dikasih update paling banyak 5x (samsul)<br>Kalo buat beli motor bekas/baru seharga ipon 17, bisa buat kerja cari duid. Antar anak ke sekolah. Antar istri ke pasar. Antar mertua ke RS....<br>??????",,0,0.589325447,0.589325447,0.333689494,0.076985059,low,0.410674553,0,TRUE,
9-poYwCZxDQ,@JohnsDandelionSound,"Indo paling maju masalah pajak,, tapi gak tau pembangunan nya entah kapan berubah nya",,0,0.589419706,0.589419706,0.314791852,0.095788442,low,0.410580294,0,TRUE,
9-poYwCZxDQ,@Purnawarman591,"Iphone sekarang jual brand bukan jual inovasi &amp; teknologi. Berbeda dengan Oppo, Xiomi, dan Huawei mereka jual Teknologi &amp; inovasi, upgrade fitur2 canggih dengan harga kelas menengah premium dan terjangkau contohnya xiomi poco f7 dengan fitur sangat sangat canggih tapi harga hanya 6 jutaan",,0,0.589451687,0.589451687,0.330632371,0.079915941,low,0.410548313,0,TRUE,
9-poYwCZxDQ,@Dolphins-x,"Baru kebeli yg 16 pro tapi Btre nya lumayan boros, tapi in mah yg 17 pro lebih ngiler Btre nya lumayan badak, mdhn bisa nanti di tukar tambah di toko",,0,0.589502903,0.589502903,0.288846328,0.121650769,low,0.410497097,2,TRUE,
9-poYwCZxDQ,@Riisa-v5t,Misi ke 2,,1,0.58952201,0.134767423,0.58952201,0.275710566,low,0.41047799,1,TRUE,
9-poYwCZxDQ,@densuryo79,Wkwkw kok ada yang bilang 60hz iphone setara 120hz android lawak??????,,0,0.589824946,0.589824946,0.330803325,0.079371729,low,0.410175054,0,TRUE,
9-poYwCZxDQ,@TakanakoChanel25,Tim yang cuma nonton review tapi gak akan beli karena kaum mendang mending??,,0,0.589896165,0.589896165,0.330867248,0.079236587,low,0.410103835,1,TRUE,
O2xb1lVqUv4,@hendriyung9545,Mahal tapi gak ada kamera depan,,0,0.590043141,0.590043141,0.332091836,0.077865024,low,0.409956859,0,TRUE,
9-poYwCZxDQ,@bimasantosa8142,Masih ngiler Huawei Pura 80 Ultra.......??????,,1,0.590091272,0.336498934,0.590091272,0.073409794,low,0.409908728,1,TRUE,
9-poYwCZxDQ,@ichwanuzzain1285,Yang mampu beli ni hp pada krj pa ya,,0,0.590214473,0.590214473,0.330669603,0.079115924,low,0.409785527,1,TRUE,
O2xb1lVqUv4,@siroyotokoyo,"utamakan FUNGSI drpd GENGSI, toh sama² HP ngapain repot ribet amat lu satt mau android atau apple kocakk ??????",,0,0.590248215,0.590248215,0.308084183,0.101667601,low,0.409751785,0,TRUE,
9-poYwCZxDQ,@hellokitty-zm6zn,Siapa yg Lebih suka disain kameranya ip 15 dari pada disainya 16 17 disain kamera ip 15 lebih elegan aja di liatnya,,0,0.59028969,0.59028969,0.329652019,0.080058291,low,0.40971031,0,TRUE,
9-poYwCZxDQ,@baimnugroho412,Yg ijo kek poco x7 pro ga si. ?? Wkwk<br>Ngarep banget,,0,0.590312972,0.590312972,0.310181491,0.099505536,low,0.409687028,0,TRUE,
9-poYwCZxDQ,@SuperRealme-n3d,iPhone 17 pro jualan desain tipis doang,,0,0.590321802,0.590321802,0.314138175,0.095540023,low,0.409678198,0,TRUE,
O2xb1lVqUv4,@sahrulmuhtar,"Menurut gua untuk keamanan data dsb iphone masih jauh lebih baik dari android. Dan setiap teknologi canggih pasti mengorbankan 1 hal yg fatal. Dan menurut gua, AI di HP masih rentan di retas data digaleri HP. Dan 1 hal lagi, WA di iphone lebih aman dari pada WA di Android. Gua yakin, orang yg sudah pakai produk Apple bukan lagi tentang gengsi, tapi tentang keamanan fungsional.",,0,0.590456821,0.590456821,0.329817592,0.079725588,low,0.409543179,2,TRUE,
9-poYwCZxDQ,@FahriRamadhan-wv3om,Ya Allah tolongin saya cari kerjaan susah tolong dapat kerjaan ya Allah nyari kerjaan di mana lagi ya Allah ya Allah dapat yang kerja yang enak ??????,,1,0.590726347,0.336240895,0.590726347,0.073032758,low,0.409273653,1,TRUE,
9-poYwCZxDQ,@bestscene443,Harusnya yg paling utama di review Iphone Air,,1,0.590738334,0.290475364,0.590738334,0.118786302,low,0.409261666,1,TRUE,
9-poYwCZxDQ,@Tektravto,Kalau yang landscape harus lebih dr 2 orang bertiga atau berempat baru auto rotate bg,,1,0.590753091,0.333320879,0.590753091,0.07592603,low,0.409246909,1,TRUE,
9-poYwCZxDQ,@mahmudmahmudin1907,apa saya doang yg pke iphone tapi rasanya biasa aja ??????,,0,0.590848441,0.590848441,0.308434288,0.100717271,low,0.409151559,0,TRUE,
9-poYwCZxDQ,@latebloomer2,Bocil : emak beliin iphone 17 !!!<br>Emak :Ah sudah ada di rumah hape 17...<br><br><br>Hape 17 di rumah : samsung A17 5G ??,,0,0.590979882,0.590979882,0.2783664,0.130653718,low,0.409020118,0,TRUE,
9-poYwCZxDQ,@NurMila-ys5mv,"Ip 17 polos kok mirip poco x7 pro,ijo juga,modelnya juga ??",,0,0.591271878,0.591271878,0.330657988,0.078070134,low,0.408728122,0,TRUE,
9-poYwCZxDQ,@DariusHungguwali-j5k,I-Phone aneh udah mahal malah gak batok charger??,,0,0.591339859,0.591339859,0.330451367,0.078208775,low,0.408660141,0,TRUE,
9-poYwCZxDQ,@JokoMulyono-h2p,Pake samsung aja udah bagus kok??,,0,0.591341159,0.591341159,0.302760207,0.105898634,low,0.408658841,0,TRUE,
O2xb1lVqUv4,@javiers7123,"Sepengalaman saya,Kualitas audio apple music blom ada yg bisa nandingi.",,0,0.59136404,0.59136404,0.329899017,0.078736943,low,0.40863596,0,TRUE,
9-poYwCZxDQ,@dolisimaremare,"Bang David, bagi 1 iPhone nya<br>Saya dari dulu nonton doang keluar iPhone 12 gak jadi beli yg iPhone 11 nanti aja deh keluar iPhone ,13 beli yg 12 nanti gitu aja terus sampe sekarang iPhone 17 gak beli2  nonton doang hadoohh",,0,0.591412781,0.591412781,0.208819631,0.199767588,low,0.408587219,0,TRUE,
9-poYwCZxDQ,@afna4205,Makin semangat nih nabung udah dapat 76ribu,,0,0.591501082,0.591501082,0.290926049,0.117572868,low,0.408498918,2,TRUE,
9-poYwCZxDQ,@fatihashshiddiq8387,Kapan ya punya iphone??,,0,0.59175556,0.59175556,0.308447415,0.099797025,low,0.40824444,1,TRUE,
9-poYwCZxDQ,@yahyasummoners,Masih bagusan kamera 16 ?? 17 ngetrol ??,,0,0.592044922,0.592044922,0.330768588,0.07718649,low,0.407955078,0,TRUE,
O2xb1lVqUv4,@HasanOnter,"Sebagai pengguna Ip, memakai IOS itu lebih praktis, fungsional, aman dan simple daripada Android. Ini satu-satunya alasan saya mengapa masih bertahan menggunakan Ip. Karena dibandingkan dengan sistem Android, banyak instrumen dan variabel yang ada disana, misalnya sistemnya MUI milik Xiaomi yang banyak iklan dll. Back up data hp, dan mengganti hp, itu sangat2 lebih mudah dan simple jika dilakukan dengan sistem IOS, kemudian belum masalah keamanan dll. Kalau soal kecanggihan, fitur dan inovasi hp dengan basis android menawarkan sesuatu yang lebih ketimbang ip yang begitu begitu saja....... dan benar, ciri khas inovasi dari ip mati semenjak steve jobs meninggal dunia. Adapun pembaharuan ip setiap tahun ini sebenarnya standar2 saja, seperti kameralah, itu lah, kebanyakan gimik yang blm tentu kita butuhkan untuk produktifitas. dan heran juga reviewer yg khusus bahas ip sering lebay melihat itu semua. padahal ya jujur biasa aja pembaharuan ip.",,0,0.592053588,0.592053588,0.329370045,0.078576367,low,0.407946412,2,TRUE,
9-poYwCZxDQ,@rezafachri,"kalo ada duit mending beli seri 16 pro dah, untuk desain 17 pro kurang.",,0,0.592083949,0.592083949,0.328546075,0.079369977,low,0.407916051,0,TRUE,
O2xb1lVqUv4,@ekawang5197,"Saya sudah beli poco X3 dari awal keluar..., sudah 4 tahun lbh..., pengen banget ganti hp, tapi hp lama gue masih normal2 saja kinerjanya... , spek masih termasuk ok untuk jaman sekarang , ram 8 , android up sampai 12 ???? , irit yahh... , padahal sekarang sudah keluar sampai poco X7 ... , ??",,0,0.592337696,0.592337696,0.19588125,0.211781054,low,0.407662304,1,TRUE,
9-poYwCZxDQ,@Pengen.sukses-x7r,Apakah iPhone akan bernasib seperti nokia,,0,0.592510799,0.592510799,0.168987203,0.238501997,low,0.407489201,1,TRUE,
9-poYwCZxDQ,@yellowjacket0658,Fitur kameranya yg di ip 17pro disetting dulu baru dibandingkan. Kalo 16 kan udah dipake lama dan pasti sudah disetting fitur kameranya.,,0,0.592526145,0.592526145,0.329024255,0.0784496,low,0.407473855,1,TRUE,
9-poYwCZxDQ,@khibenkmatthew7852,Sedang menonton menggunakan IPhone 16 Pro ??,,0,0.592533065,0.592533065,0.16175346,0.245713476,low,0.407466935,1,TRUE,
9-poYwCZxDQ,@WillyWalla-m4j,Iphone 17 Poco ??,,0,0.592651407,0.592651407,0.197790461,0.209558132,low,0.407348593,0,TRUE,
9-poYwCZxDQ,@safaramadhan1278,ip 13 udah jaman prasejarah kali ya??,,0,0.592742777,0.592742777,0.303601587,0.103655637,low,0.407257223,0,TRUE,
9-poYwCZxDQ,@rehanma8534,"Iyaa yaa ni brand Apple <br>iPhone baru rilis fitur refresh rate 120hz rame bangett yg mana itu dh rilis di android beberapa tahun lalu. Sama dengan punch hole yang baru rilis di iPhone 14pro juga rameee dibahas yg bahkan android harga 3jt an ditahun yg sama dh pada pake kamera depan punch hole, bahkan lebih kecil<br><br>Tapi iPhone selalu rame dibahas karna &quot;ketertinggalannya&quot; ngadaptasi fitur itu. Gimana nanti kalo Apple buat hp lipat?? Buat layar doubel depan belakang kek android??<br><br>Pasti bakalan lebih rameee",,0,0.592889199,0.592889199,0.328038006,0.079072796,low,0.407110801,0,TRUE,
9-poYwCZxDQ,@giannidwiaryanto9800,"Jujur diseries 17, base model sih yang menang banyak, lebih berasa upgradenya di base model ??????",,1,0.593015385,0.29211613,0.593015385,0.114868485,low,0.406984615,2,TRUE,
9-poYwCZxDQ,@alexanderagung7109,Emang udh paling bener klo mau upgrade nunggu iPhone 30 promax release aja dah baru beli,,0,0.593031485,0.593031485,0.163252123,0.243716392,low,0.406968515,1,TRUE,
9-poYwCZxDQ,@ppkrist,"ijomah tetep aja ijoo mau gmana pun ttep hijau, engga deh makasih. ambil mist blue atau white aja sh :p wkkwkw",,0,0.593083623,0.593083623,0.215530335,0.191386042,low,0.406916377,0,TRUE,
O2xb1lVqUv4,@agadirga,"Pakai iPhone sejak dari 2010 dan di 2025 memutuskan pindah ke VIVO X200 PRO, Dan sama sekali tidak menyesal hanya saja ada penyesuaian 3-4 bulan terutama di segi typing message. Karna sangat kecewa dengan inovasi iPhone yang begitu begitu saja tidak ada perubahan yang signifikan. Ternyata Android sudah jauh melampaui iPhone ( dan jauh melampaui nya). Ayo siapa lagi kisah Apple fanboy yang pindah ke Android? ????",,0,0.593193527,0.593193527,0.302589068,0.104217405,low,0.406806473,0,TRUE,
9-poYwCZxDQ,@Davinn-c,Pajaknya aja 9jt??,,0,0.593211415,0.593211415,0.325833555,0.08095503,low,0.406788585,0,TRUE,
9-poYwCZxDQ,@t.o.pbigbang455,Mantap apanya coba deh liat brita global.<br>Ampe saham ipone turun frastis,,1,0.593296898,0.12084853,0.593296898,0.285854572,low,0.406703102,1,TRUE,
9-poYwCZxDQ,@emakkibou,aku butuh ahli aesthetic buat ngomen design nya. bukan user iphone tapi liat design 17 pro jelek  kaya bukan hp yang WAH.,,0,0.593391214,0.593391214,0.3266855,0.079923286,low,0.406608786,0,TRUE,
O2xb1lVqUv4,@AlwiToh,"pilih sesuai kebutuhan aja, berfungsi  baik dan lama",,0,0.593392525,0.593392525,0.210038863,0.196568611,low,0.406607475,1,TRUE,
9-poYwCZxDQ,@gsmsulteng5690,Knapa iphone gak ada pinggerprint?,,0,0.593406773,0.593406773,0.326403999,0.080189228,low,0.406593227,0,TRUE,
