video_id,author,comment,label
g_fkq6WHcOs,@luginastore4764,Masih menunggu seharian bersama xiaomi 17 pro ??????,1
g_fkq6WHcOs,@darknessfrieds,Thumbnail cari ribut ya koh??,1
g_fkq6WHcOs,@Agoenk68,"Setelah fitur flare, malah nambah fitur gampang ke gores",0
g_fkq6WHcOs,@celehhhh,Absen,1
g_fkq6WHcOs,@gameaing.r,Udah nyoba iPhone 15 reguler dan ternyata ga cocok mau di paksain juga tetep serasa ga bebas jadinya balik lagi ke android,0
g_fkq6WHcOs,@bakwanpetis,Next xiaomi 17 pro,1
g_fkq6WHcOs,@wahyuanjaswatipranata99,"Saya stuck di ip 16 promax saja, <br>Ga tau kenapa ko kelihatan murahan bgt ,ringkih untuk rangka alumunium nya, &amp; minim inovasi. <br>Harusnya contoh xiomy 17 promax berani pakai layar belakang &amp; casing game yg sangat&quot; Luar biasa untuk inovasi.",0
g_fkq6WHcOs,@gaooo8725,Yg 17 air malah ada fitur camera ngembun.. ??????,0
g_fkq6WHcOs,@rudylukito8672,"<a href=""https://www.youtube.com/watch?v=g_fkq6WHcOs&amp;t=246"">4:06</a> bang kurang pake minyak itu bang. Nanti merah deh iphone nya??",1
g_fkq6WHcOs,@1DrDunia,bang nanti bahas Xiaomi 17 pro series yaa????,1
g_fkq6WHcOs,@Excellent048,"Bang, bahas xiaomi 17 pro max (iphone 17 pro max kw) dong ??",1
g_fkq6WHcOs,@wirrrr1,hai bggg,2
g_fkq6WHcOs,@WiikLyID,Sengaja banget nunjukin goresannya di thumbnail ya bang??,1
g_fkq6WHcOs,@yellow_grizz,Oli gardan,1
g_fkq6WHcOs,@ranzy7214,Baru 12 hari udah banyak bekas scratchnya??,0
g_fkq6WHcOs,@accandbcc,kekurangan hape flagship luar china itu sensor kameranya gak selalu di upgrade contohnya apple iPhone google pixel dan samsung S series.. peningkatan paling ISP nya. upgradenya kurang signifikan,0
g_fkq6WHcOs,@arnorumanto4155,Terbaique kokoooh,2
g_fkq6WHcOs,@Mass_Arif,next bahas xiaomi 17 series??,1
g_fkq6WHcOs,@efsportchannel8121,??????. Nunggu duel iphone 17 pro vs Xiaomi 17 pro,1
g_fkq6WHcOs,@popokcoy69,Komen ke13,1
g_fkq6WHcOs,@MuhammadRafliAlmayoga,Review pixel fold series bang,1
g_fkq6WHcOs,@ramadanzain13,mending xiaomi 17 pro sih,0
g_fkq6WHcOs,@muliatidgtiti4683,Mending ??,1
g_fkq6WHcOs,@accandbcc,video sehari sama iPhone 17 pro dan 17 airnya gimana bang ? ??????,1
g_fkq6WHcOs,@ArturoJohnspnclipp,Thumbnail nya bang ??,1
g_fkq6WHcOs,@muhammadafrizasalim2015,Helo,1
g_fkq6WHcOs,@BSS_AUDIO,Pertama,1
g_fkq6WHcOs,@Ahmadsoft,hoam ??,1
g_fkq6WHcOs,@adibudikusuma,21 detik yg lalu,1
g_fkq6WHcOs,@bunga_tanpadaun,Pertamax nih ngabs,1
g_fkq6WHcOs,@josepwillis687,Bagusnya.,2
g_fkq6WHcOs,@swy420,pertamax,1
g_fkq6WHcOs,@moezibdork666,Yoi,1
O2xb1lVqUv4,@HelmyYahyaBicara,jadi kalian bakal beli iPhone 17 gak?,1
O2xb1lVqUv4,@fardamme7982,"Saya user ip dari jaman steve jobs iphone 3g , 4 , 4s , 5 , 5s , 7+ , 11 pm , 13 pm , 15 pm , 16 pm tapi untuk saat ini saya udah tidak tertarik dengan iphone karna tidak ada perubahan yg signifikan setiap tahunnya monoton. Akhirnya tahun ini saya pindah ke huawei pura 80 ultra , kamera ga ada lawan dan kecanggihannya mantap sekali tidak rugi menggeluarkan uang 20 juta lebih. User ip sekarang kebanyakannya gengsi dan fomo dan kebanyakan mereka tidak mengerti menggunakan iphone dengan baik ????",0
O2xb1lVqUv4,@sudirmanS-c1f,"Ipon 17 saya juga mampu, cuma masuk Indonesia harus di pajak lagi, itulah Indonesia, coba kalau bebas IMEI macam dulu², bebas.",0
O2xb1lVqUv4,@JitBengu-v3m,iphone khusus indonesia hanya untuk cabe&quot;an yg mau kelihatan kekotaan tp aslinya manusia kumuh dan dibawah standar. Tapi berkat iphone yg dia bisa menutupi kekurangannya ??????,0
O2xb1lVqUv4,@billjobs7549,"Yg gw bingung org selalu blg prestige ya ipon, tapi di pasar skrg malah bNyak kryawan gaji UMR kredit iphone, org2 ga pnya duit beli ipon second. Artinya yg pnya iphone blum tentu orkay??.   <br><br>Di china skrg kasta Hp plg tinggi huawei mate XTS, yg beli pastinya ORKAY",0
O2xb1lVqUv4,@AnakBungsu01,Aku pakai Huawei aman aman aja tanpa servis google,1
O2xb1lVqUv4,@WarBuddha.,"Huawei pencetus periscope camera, p30pro hp terakhir yg ada gmsnya",1
O2xb1lVqUv4,@arulchayo1839,"Android trbaik adalah Huawei,,",1
O2xb1lVqUv4,@ridhamukhtar2618,Woo,1
O2xb1lVqUv4,@IndraIndra-d1l,masuk akal bagi koruptor yg gmpang,1
O2xb1lVqUv4,@mattsimorangkir8181,thumbnail nya manncing.. yg Bangga banggain iphone cuman orang gaptek.. badut,0
O2xb1lVqUv4,@cryptosphete,"?? cie cie , cina niih yeeee",0
O2xb1lVqUv4,@imanual5,Bener banget. Problem hp cina cuma kamera depan doang.. coba kamera selfie di bagusin udah pasti laku keras,1
O2xb1lVqUv4,@torerulaputta,"Top 10 HP terlaris global (berdasarkan data kuartal 1 2025)<br>iPhone 16<br>iPhone 16 Pro Max<br>iPhone 16 Pro<br>iPhone 15<br>Samsung Galaxy A16 5G<br>Samsung Galaxy A06<br>Samsung Galaxy S25 Ultra<br>Redmi 14C 4G<br>Samsung Galaxy A55 5G<br>iPhone 16 Plus",1
O2xb1lVqUv4,@49u5K,"Saya mentok pake iPhone di 15 promax, watch nya di ultra,yg masih saya pakai cuma beberapa ipod ,hp saya udah pakai Oppo Seri N,dan Huawei mate x sama smartwatch nya yg ultimate ,ngga ada lawan bagus nya ????????",1
O2xb1lVqUv4,@defiannn4538,Pengguna Huawei ketawa melihat peluncuran iphone,1
O2xb1lVqUv4,@user-lr6hw4dq4t,"Kenapa ya pengguna android kayak pada sinis pada pengguna iphone? Gak semua pengguna iphone itu tujuannya buat bergaya doang. Saya ex-pengguna android, lebih memilih iphone karena file system nya gak ribet, dan menunjang kerjaan saya yg file documennya banyak. Tp gitu aja banyak yg sinis dan bilang saya “tukang gaya” lah, “sombong” lah..<br>Tiap org punya Value for money &amp; cost benefit analysis yg beda2. Silahkan aja pakai hp cina atau android, yg penting sesuai dengan kebutuhan anda. Bukan nyinyirin pengguna iphone",2
O2xb1lVqUv4,@alisiskandar1128,Keren ponakanku ...?,2
O2xb1lVqUv4,@bukamata-f1b,iphone juga dibuat di cina..wkk,1
O2xb1lVqUv4,@indonesiadamai9967,Dengan adanya produk china kita sudah bisa menikmati hp canggih.,1
O2xb1lVqUv4,@daviqrahman3521,"Survey membuktikan org beli i phone alasan terbesar karena Prestige, yg kedua karena Riya, dan yg terkecil karena fungsional kebutuhan.",0
O2xb1lVqUv4,@se-atap8432,mas dedy emank jauh lebih netral buat suatu produk hehe,1
O2xb1lVqUv4,@rifqiyoung1259,Iphone tak punya kamera depan. Titik wkwkwkw,0
O2xb1lVqUv4,@shrmn_04,Blm pernah pake hp china,1
O2xb1lVqUv4,@elqy.33,Om Ded sama Om Helmy muka nya koq sama nya.<br>Ada yg notice juga kah?<br><br>Pembahasannya keren bgt dach.,1
O2xb1lVqUv4,@dulhalimhalim2096,Pokoknya HP China mantap,0
O2xb1lVqUv4,@jashwijaya9907,ikut bangga Bang Dedy sampe bisa kasi masukan2 bermutu ke produsen2 HP China  ??????,2
O2xb1lVqUv4,@jefrik3_ugm224,.,1
O2xb1lVqUv4,@wardimanwardiman6085,Sekarang pake hp 1 jutaaan usah cukup buat tiktokan youtube game tipis tipis.,1
O2xb1lVqUv4,@Achi-s5h,"kalau misal secara fungsional di iphone dengan hp china mendekati sama, berarti kualitas iphone jelek, karena kalau di tarik dari harga ngga sebanding atau kemahalan per fungsionalnya. Ngga masuk akal beli iphone kecuali memang punya uang sisa atau lebih untuk main&quot;",0
O2xb1lVqUv4,@sopyan1029,Please bang helmy balik muda lagi biar bisa nostalgia kuis millioner ??,1
O2xb1lVqUv4,@cbl3329,"Kdg org make iphone krn dia OSnya exclusive, bkn OS rame2",2
O2xb1lVqUv4,@yudasulistiyawan4658,wkwkkw contohnya pakpol yang lagi konpress nenteng IP17,1
O2xb1lVqUv4,@andreasprimandaru5812,"Menjadi kurang lengkap, ada satu merk yg tdk dibahas di sini adalah Motorola yg bahkan tidak disebut ??",1
O2xb1lVqUv4,@TriSutrisnoAbdiNegara,"Seumpama Huawei gak di jegal dengan Non GMS. Beehh. Mantul, smart watch, hape, tablet. dalam 1 ekosistem huawei.",1
O2xb1lVqUv4,@ratnoanfaunnufus,??????,2
O2xb1lVqUv4,@mamas1845,Weh om dedi pakainya vivo,1
O2xb1lVqUv4,@phisonblackjack7211,Beli laaaah,2
O2xb1lVqUv4,@painemngesot2579,Dihk kayaknya lengkap iphone  17 hapir $1390,1
O2xb1lVqUv4,@SastroWidodo-d9f,Lah........  Ho&#39;ax .....tuh ......<br>I pone justru nyungsep di India ......<br>Masyarakat India kan mlarat......<br>Sedangkan harga i pone selangit....<br>Mo beli pake apa......?!!!!!!<br>Pake softex......??!!!!!<br>Ga pake logika promonya......<br>????????,0
O2xb1lVqUv4,@nolnoljiji-e3z,"pada 2024, terdapat Aksi boikot iPhone 16 di London karena dukungan terhadap Israel",0
O2xb1lVqUv4,@wowonmaulana964,"budget terbatas samsung, ada budget iphone pure karena osnya",2
O2xb1lVqUv4,@SuperSean35,"Harganya ga sesuai, fitur ya gt2 aj.. Paling yg andelan kameraa, kamera hp merk lain jg bagus2 seh, iphone cm gengsi, cm buat org2 sombng",0
O2xb1lVqUv4,@esafirsthya6717,Saya pakai iphon gak bisa.  Lbh suka androit,0
O2xb1lVqUv4,@jwhaley26,"sy tetap beli iphone karena gengsi dan UI ios nya yang mendukung kerja. selama beli pake duit sendiri ya bebas, ga usah dengar omongan orang lain yg menghujat",2
O2xb1lVqUv4,@princeliem,Om Dedy pakai Huawei X6 tu ya??????,1
O2xb1lVqUv4,@alanny.l.s9853,"Gengsi memang mahal , bagi yang suka dipuji bukan dari kwalitas manusianya ,, rata rata yg suka pamer itu orangnya pelit dan sombong .<br>Maap ??",0
O2xb1lVqUv4,@pdana-u9s,"versi android samsung emang gada lawan di kelas mid range , dari update software panjang ,kamera bagus",1
O2xb1lVqUv4,@SUNUEKYANTORO,Iphone 17 bikinnya di china??,1
O2xb1lVqUv4,@sakura2sakura462,"Sklinya pke iphone ntr klo dah pngn ganti hp saya psti ganti iphone lagi dr awal pke iphone 5 smp skrg 14pro,pdahl dl anti banget ma iphone????",2
O2xb1lVqUv4,@rizalklenx6687,????,2
O2xb1lVqUv4,@nussydavid6737,harusnya yang diundang david gadgetin bukan beliau ini. di podcasnya beliau jarang sekali/hampir gak pernah kritik kualitas brand2 hp. Salah ngundang bintang tamu bung helmy ??,0
O2xb1lVqUv4,@ayahmuda4135,Anak2 skrg berlomba pake ipon,1
O2xb1lVqUv4,@rinangpustoko-ze3ro,lafnbar omon2x telek,0
O2xb1lVqUv4,@arektrowulan6705,Hp pertama mu apa ?<br>Aku sony T10,1
O2xb1lVqUv4,@kiwoxgen9929,"<a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2396"">39:56</a> kemarin dibahas dipodcastnya Risyad &amp; Son, klo microphone hp bisa dengar 24/7 itu cuma konspirasi belaka, ada faktor lain yg bikin rekomendasinya gitu, narsumnya Cyber security indo loh Teguh Apriyanto, gk kaleng&quot; beda ma reviewer yg tau industrinya doang ??",1
O2xb1lVqUv4,@ChrizzMccandless,"Bener, steve jobs",1
O2xb1lVqUv4,@MuhammadSaleh-d3f,Hp biasa yg penting guna dan fungsi,0
O2xb1lVqUv4,@Alza_Attarazka,"Saya juga sempat nyesal gak pakai produk iphone lgi,, karna ekosistem nya sdh terkoneksi semua,,",2
O2xb1lVqUv4,@Pencerah_mata69,Stuju gk sih kutang?? klo di denger ma die?,1
O2xb1lVqUv4,@devanda0851,Mungkin 10thn lagi akan ganti huawei krn ekosistem menjanjikan. Sementara setia dgn IOS…..,2
O2xb1lVqUv4,@farhanadjah9319,"Buka bermaksud merendahkan produk apple, untuk sparepart original apple  susah di dapat dan mahal banget dan ribet untuk servis klau orang yg tinggal di luar jawa karna servis centernya apple cuma ada dijawa.masa harus kirim lagi biaya tambah membengkak",0
O2xb1lVqUv4,@trezasolikhin,Beli iPhone GK bisa buat Id Apple <br>Beli iPhone nangkep sinyal susah <br>Beli iPhone baterai suntikan <br>Beli iPhone lcd gantian kw<br>Beli iPhone kredit <br>Beli iPhone minimal ya 13/15 masak iPhone Xr <br>Jadilah smart buyer <br>Saya penjual hp second tidak suka karna banyak menipu konsumen susah jujur 100% banyak yang di tutupi ke konsumen,0
O2xb1lVqUv4,@Adirgc,setelah saya melihat review kamera iphone 17 yg menakjubkan akhirnya saya memutuskan beli huawei 80 ultra,0
O2xb1lVqUv4,@aaaawcfbbbjjhg,Samsung adalah pusat..TATA SMARTPHONE..TEKNOLOGI 10 TAHUN KEDEPAN SUDAH KAMI RANCANG...,0
O2xb1lVqUv4,@PENGANGGURANTULENT,Mungkin cina jawab dengan xiaomi 17 pro max. Mungkin ini yg bakal buat i phone ketar ketir,0
O2xb1lVqUv4,@grafizh2446,Kalo bisa bikin power management bagus di hp dengan 3900 mAh... Kenapa ga dibuat utk semua produknya biar yg 5000mAh jg lebih hemat?,1
O2xb1lVqUv4,@sibocilGG1,Makin kesini makin sadar ya klo indonesia ga bsa buat apa2 ??,0
O2xb1lVqUv4,@briliantkeennes9103,Nonton ini pake realme lcd retak2..,1
O2xb1lVqUv4,@kangraden6283,Terimakasih Om Helmi Yahya yg udah undang &quot;Dosen Hape Indonesia&quot; Bang Deddy Jagad Review,2
O2xb1lVqUv4,@biohendra6439,channel review Hp paling detail dan informatif &quot;Jagat Review&quot;,2
O2xb1lVqUv4,@unique9609,"Betul sekali yg dibilang om Ded, apple sudah tertinggal dibagian fitur AI. Saat ini gue pake Fold4 yg pas awal rilis gak ada fitur AI, barulah 2 tahun kemudian ada update os include AI. Dan kerennya AI basic hapus gambar masih bagusan Samsung dibanding iPhone terbaru sekalipun ??",0
O2xb1lVqUv4,@iwansusanto9915,Wahhhh mending bikinan Arab..pakai internet ekor unta...canggih.bisa sampai conex surga,0
O2xb1lVqUv4,@SuperRealme-n3d,Secanggih canggih nya hp ujung2nya paling cuman buat YouTube ma wa doang??????,0
O2xb1lVqUv4,@BudiSantoso-l3i,Bismillah... tetap bisa beli Hp buatan China ... alhamdulillah... teknologi tidak kalah dg HP iPhone 17 atau seri berikutnya. Cocok Hadist &quot; Tuntutlah Ilmu sampai ke negri China &quot; Barakallah fiikum... om DEdi dan Bang Helmy,1
O2xb1lVqUv4,@exwhalechannel2601,"Yg lu lawan masalahnya negara boss.... Sebenernya klo soal elektronik kan ada pabrikan kayak Polytron- tp ga didukung sama pemerintah ya buyar. Lawannya semua udh semi BUMN Negara semua Apple dari US, Samsung dari Korea dan Huawei dari Cina",0
O2xb1lVqUv4,@7refalde,"Sy segala android oke iphone oke..<br>Cuma alasan masih ga pake iphone krn ga paham model bisnisny, masa nambah storage 128 ke 256 itu nambah 3jt, bandingin brand android 256 ke 512 paling selisih under 1jt ??<br><br>Cari yg masuk akal aj",1
O2xb1lVqUv4,@7refalde,Plek fitra eri banget cuma bedany bahas gadget,1
O2xb1lVqUv4,@AjibLorD,Sayang xiaomi 17 pro/pro max gak masuk indo??????,0
O2xb1lVqUv4,@handakun5098,Branding I-Phone udah ngga terlalu mempan untuk jaman sekarang karena banyak reviewer HP jadi masyarakat makin pintar,0
O2xb1lVqUv4,@noily8974,"Beli ipon buat mirror selfie, selebihnya gatau mau dipake apa",0
O2xb1lVqUv4,@r.suryan,"Tapi katanya ada yang bilang = kalau lu belum pakai iphone, artinya data pribadi lu belum terlalu penting.<br><br><br>Maksudnya apa sih!!!",0
O2xb1lVqUv4,@PojokTambang87,Mau iPhone bisa dipake terbang pun AQ gak minat sama iPhone..<br>AQ tetap MITO lah,0
O2xb1lVqUv4,@SteveSuriadjaja,"Apple ecosystem belongs to Apple! They follow you everywhere you go! Big Brother issue.<br><br>Android&#39;s ecosystem is &quot;My ecosystem&quot;, bikin sendiri donk ecosystem nya di rumah or kantor. Pake LINUX juga bisa. <br><br>Even now, UBUNTU TOUCH udah ada. ????",0
O2xb1lVqUv4,@Transtimorraya,Sampah,0
O2xb1lVqUv4,@zoomprowedding7411,Masih menjadi hp kepercayaan lord kutang,1
O2xb1lVqUv4,@quickenglish6798,"Kalian bilang HP Cina lbh keren, tp knp iPhone 17 sngt laris di Cina drpd Huawei dn Xiaomi? Bahkan Huawei hrs turunkan harga agar bs dpt pelanggan. Dn Xiaomi hrs &quot;promosi&quot; yg menjelekkan iPhone 17 untk marketing mereka? Bahkan Xiaomi hrs lewati satu seri smarrphone mereka jdi Xiaomi 17 agar sama dgn iPhone 17. Coba pikirkan!! ??",2
O2xb1lVqUv4,@gamingsnap-s8g,dedi irfan kalau soal teknologi (gadget) menurut saja paling OK kalau di indonesia. Komplit lah.,2
O2xb1lVqUv4,@budspeed4620,kalo buat spek game ya Hp Cina lah,0
O2xb1lVqUv4,@gumam1294,Apple aja di rakit di cina??,0
O2xb1lVqUv4,@AjiJokk,"lebih baik mendukung ke cina, jujur ip mendukung keuaangan genosida gaza",0
O2xb1lVqUv4,@NETCELLZS,Enak nontonnya kalau orang pinter ngobrol... gayung bersambut mudah dipahami....,2
O2xb1lVqUv4,@Misao4576,"7th lalu beralih dari android ke iphone 6S, ampe sekarang ga lemot ga mati ga lecet, ga perlu hapus app, badai banget. Kayaknya udh waktunya upgrade ke 17 ??",2
O2xb1lVqUv4,@endizusgonzales7921,Saking pusingnya Uda Helmy cari viewer sampe beralih ke tema Teknologi HP China ????????????,1
O2xb1lVqUv4,@rmx9580,Gelo bintang tamu muncul di iklan pula????????,1
O2xb1lVqUv4,@riskiyana821,Ga bisa di skip,0
O2xb1lVqUv4,@kulinerlokal2896,Bijaknya saat membeli sesuikan kebutuhan dan harga. Karena semua brand ada kelebihan dan kekurangan masing masing. Lebih memikirkan kecocokan. Simpelnya. Cocok jalan nyaman. gk cocok berjalannya lebih sulit,1
O2xb1lVqUv4,@azisfais3653,Keren kok ngejiplak.,0
O2xb1lVqUv4,@ronaldygabriel3121,j,1
O2xb1lVqUv4,@2percentneanderthal991,"<a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2260"">37:40</a> Takut kalau nggak pakai Google mungkin untuk pemakaian di luar China dimana konsumen masih sepenuhnya menngunakan Google. Bagi konsumen di dalam China mereka sudah sepenuhnya mandiri dan mereka bisa bilang: bodoh amat ama Google.",2
O2xb1lVqUv4,@susrikamila9771,Jadi ngiler sama iPhone 17.<br>Tapi tergantung kebutuhan juga yaa ????,2
O2xb1lVqUv4,@jkbc,"kapan Indonesia produksi HP buatan sendiri? Promosi buatan luar melulu, di dorong dong anak muda Indonesia supaya ada motivasi berkreasi",0
O2xb1lVqUv4,@Initials23,gua mau pindah dari apple tapi terlanjur pake ekosistem apple.,2
O2xb1lVqUv4,@adnansanusi,Emang susah banget saya coba pake galxy S24 blm dikasih suka?,0
O2xb1lVqUv4,@teweigamer8932,pintar ketemu pintar jadi rame ??,2
O2xb1lVqUv4,@Yahyapedrosa,Iphone juga Made in China ????,0
O2xb1lVqUv4,@HarjantoLee,"BOE sebagai pemasok utama OLED fleksibel untuk Huawei, dengan pemain lain (Visionox, CSoT/TCL) sebagai pemasok sekunder untuk beberapa model — tapi untuk tri-fold khususnya, sumber menyebut BOE. <br>(Beijing Oriental Electronic)<br><br>Saya tidak menemukan sumber publik yang jelas dan tepercaya yang menyebutkan bahwa Samsung punya kontribusi langsung (komponen/konstribusi hardware) pada Huawei Mate XT / Mate XTs<br><br>tadi narasumber mengatakan produk huawei 3fold ada komponen yg di supplai Samsung...<br><br>mungkin chatgpt yg Salah",1
O2xb1lVqUv4,@MrJoeMarc,"Aku suka pake iPhone karna user interface nya cantik pada mata aku, kamera bagus dan built design nya cantik dan premium. Tapi satu aja aku gak suka sama Apple ini adalah kemahalan banget ??  Sekarang hp cina banyak menawarkan spec yang bagus dengan harga yang terjangkau tapi ekosistemnya tidak sebagus Apple ??",2
O2xb1lVqUv4,@ap3xstylo,"Bg saya HarmonyOS ecosystem paling bagus di dunia kedua baru iOS kenapa?  Kerana HarmonyOS di china semua ecosystem dia nyambung bukan pada gadget sahaja tp pada electronics dan automotif brand Huawei, lg HarmonyOS lagi laju Airdrop lg laju bisa hantar maximum ke 10 peranti serentak dan data di secure dan ditapis oleh HarmonyOS Guard.. saya pernah ke china gudang Terbesar Huawei.. teknologi dia boleh katakan lg bagus drpd iOS dan Android.. ??",2
O2xb1lVqUv4,@namelesssumacher6966,"Ne om ded gw akui qualified soal perhapean duniawi,gw nungguin bkl bahas sony sm honor, sm sih gw jg ga niat make buah²an krn ribet,gw ga butuh ekosistem kata org diluaran,emg brp bnyk perduli pd ekosistem,paling cm hp sm swatch,lainnya ga kepake,gw suka yg bebas toh msh ad yg lain opsi yg bs jd ekosistem eksternal to android.",1
O2xb1lVqUv4,@ImamBasuni-k5o,Hp iPhone 17 beserta kroco2nya seketika langsung jadul begitu berhadapan dengan hp xiaomi 17 pro ??????,0
O2xb1lVqUv4,@Storydraw23,"Dulu kalau mau tau berita terupdate hp, ya beli koran hp. Sekarang cukup nonton jagat review dan gadgetin",1
O2xb1lVqUv4,@HappyMaky,???????? mantap,2
O2xb1lVqUv4,@ricoganteng6409,"Sorry aku agak ralat soal kenapa Apple telat AI itu bukan karena mereka gak ready, tapi karena mereka tidak mengolah data yg besar seperti Google. Dan industri data bukanlah milik Apple. Dan apple agaknya kesulitan untuk memilih menggunakan Open AI dan Gemini, sementara mereka suka pake produk yg mereka bisa kontrol sendiir",0
O2xb1lVqUv4,@sitirohmahbintiatang2922,channeL youtube jagat review juga mereview mobiL Listrik PoLytron,1
O2xb1lVqUv4,@petrarock5tar,"&quot;No Iphone, No Gay&quot;",0
O2xb1lVqUv4,@KameraTangsel,"Hp China yg di jual di Indonesia ngga bagus, hp china cuma bagus buat yg di jual di china. Kalo hp global seperti iPhone dan Samsung hpnya lebih bagus karna semua fungsi bisa terakomodir beda sama Hp China yg di jual di Indonesia ga bagus",2
O2xb1lVqUv4,@ahmadsuryan913,Ehhmmm yg dibawah kok vivo bang ??????,0
O2xb1lVqUv4,@abunsamsul,Pembicara tipikal konoha bgt. Pinter bgt ngomongin teknologi negara org pdhl konoha bisa apa??,1
O2xb1lVqUv4,@AkunApril-r4t,"Dedi irvan ini terlalu teknis bahasanya, bagi orang yg awam akan sulit nangkep nya, sedangkan david gadgetin dia pake bahasa yg semua orang termasuk orang awam mudah mengerti. jangan terlalu idealis, kecuali emang sengaja begitu",1
O2xb1lVqUv4,@IgorWayne-q8v,AKU SKIP IPHONE 17 / SAME SHIT. LAH SAMA YG DULU2,0
O2xb1lVqUv4,@joshuakevin1232,"ya wajar aja huawei takut orang kenyataan nya ada influencer ngompor2in produk huawei dibilang ga ada google harga mati, effort buat geser pasar handphone untuk bisa familiar sama harmony os juga susah",0
O2xb1lVqUv4,@RohmadHidayat-h6n,iPhone tanpa Steve job seperti hmd tanpa nokia,0
O2xb1lVqUv4,@sherinhexel112,Yg lu tanyain itu anti iphone om ??????,1
O2xb1lVqUv4,@leonhiggs999,Huawei Pura 80 Ultra ??????,0
O2xb1lVqUv4,@boy-xm8vk,"Orang penting ini ckckck.....pendapat dan masukannya didengar ama brand raksasa, hebat ??????.... orang hebat ini dul.",1
O2xb1lVqUv4,@z3tri,"kapan ya indonesia ada epel stor, dan google juga jualan lagi hp nya",1
O2xb1lVqUv4,@ArfinAbbar,j2 prime flagship killer,1
O2xb1lVqUv4,@DB_kreatif_channel,Jgn lupa ada HTC dulu android gokil itu,0
O2xb1lVqUv4,@abdullahbajrey3990,Dr iPhone generasi pertama smpe trbru gk prnh pengen punya??,0
O2xb1lVqUv4,@topangursada1895,"Saran Pak Helmy, gambar fullscreen bergerak di belakang membuat pusing ?? <br><br>Kalo mau full screen mungkin pakai gambar statis tapi slide show. Atau yg bergerak cukup di area tengah yg tidak bertumpuk dg orang2 yg bicara",1
O2xb1lVqUv4,@melian_usmany,Ssaya nonton ga ada suaranya,1
O2xb1lVqUv4,@mchsm,iphone itu barang sampah,0
O2xb1lVqUv4,@reshaelfianur7537,"Iphone skrg memang untuk gensi si,harganya waw sekali tp fiturnya beda tipis sma flagsip lain",0
O2xb1lVqUv4,@kevinjones9808,"TBH, no",0
O2xb1lVqUv4,@patriktatang,OPPO Reno 14 sdh mengejar AI samsung dengan style dan kamera rasa iPhone.,0
O2xb1lVqUv4,@omsammy1,saya sdh puasa lama dari Ip13 nunggu 17 karena modelnya beda aja. 13 ke 16 mirip saja,2
O2xb1lVqUv4,@davaprasetyatv1828,Bener samsung sm apple belum berani pake teknologi baterai silicon carbon karena mereka sangat hati² sama teknologi baru termasuk watt pengecasan,1
O2xb1lVqUv4,@davegods278,Abis ini lord kutang di undang... Hahaha,1
O2xb1lVqUv4,@sendaljepit2173,Kok gk senggol iphone 17 gampang baret??,0
O2xb1lVqUv4,@hendrylie2974,"Masalah knp hp China kiblat nya ke iPhone, Krn bukan mencoba meniru, akan tetapi mereka justru mencoba agar pemakai iPhone bisa lepas dr merk iPhone dan hp China mau kasi tau KL hp tu gak perlu Ampe semahal iPhone. Hp China bisa n sanggup dgn harga jauh murah dr iPhone",1
O2xb1lVqUv4,@rachmad77,"<a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=215"">3:35</a> ngomong apa adanya tapi kalo ada uang ya ADA APANYA",0
O2xb1lVqUv4,@Mataramke,Apaan sih bung helmy EM EM EM doang,1
O2xb1lVqUv4,@MrRay0014,Yg saya prediksi tentang huawei ternyata pak deddy juga sepemahaman ????,1
O2xb1lVqUv4,@bajulkey,"orang luar ada yg bilang di webinar , bahwa harga bahan untuk buat 1 hp iphone 13 itu cuman $10",1
O2xb1lVqUv4,@thomassanjaya3585,apple iphone itu udah ada dari tahun 90an kita ngomongin jam terbang aja ya <br><br>produk cina baru terkenal 5 tahun ini termasuk mobil ya,2
O2xb1lVqUv4,@ritazhao7102,Karena inkonsistensi hp china. Para reviewer hp jadi channel youtube yg palong di cari kala mau ganti gadget...,1
O2xb1lVqUv4,@kasuya1687,????,2
O2xb1lVqUv4,@ricosibuea947,"elon musk yg keren, bisa ciptakan hp tanpa kartu internet, hanya via satelit",1
O2xb1lVqUv4,@yofaru,Tadinya mau skip kek nya kurang menarik...eh pas ditonton lama2 kok vitamin semua ini...dr pengguna hape1 samsung hape2 ip...next lg mau nambah helo moto...??,2
O2xb1lVqUv4,@duniainfo42521,nunggu hp elon mask masuk,1
O2xb1lVqUv4,@?ACI,"Serius, masih ada yg minat iphone ?",0
O2xb1lVqUv4,@Kepaarizz,"<a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2130"">35:30</a> ODM ? di hp? gilak juga market china. wow... kirain white label ini sampah bekas yang teknologinya kelewat at least setahun kebelakang.",0
O2xb1lVqUv4,@hasilscrol,Saya tertarik dgn vivo stelah lihat x200 pro,1
O2xb1lVqUv4,@perfectlyaware2953,"Wah, nggak kerasa 45 menit podcast yang sangat sangat menarik!",1
